image_name,Building,Clothing,Door,Dress,Footwear,Furniture,Land vehicle,Plant,Sports equipment,Tree,Vehicle,Wheel,Window,Pernah khawatir /pernah tidak makan,Pengeluaran pangan > 70% pengeluaran,Ada pengeluaran pakaian dalam setahun,Sebagian besar berlantai tanah,Sebagian besar berdinding bambu / kawat / kayu,Memiliki jamban sendiri,Penerangan dari listrik 450VA / bukan listrik,bobot,persentase penduduk miskin,label
2396.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6229508196721312,4.794719435,1
2397.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.4426229508196722,4.794719435,1
2398.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3278688524590165,4.794719435,1
2399.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0286577291220929,3.944205263,1
2400.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.4918032786885246,4.794719435,1
2401.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2131147540983606,4.794719435,1
2402.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.0286577291220929,3.944205263,1
2403.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3278688524590165,4.794719435,1
2404.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.2786885245901639,4.794719435,1
2405.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.1003020519273252,3.944205263,1
2406.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.1003020519273252,3.944205263,1
2407.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0688740879525238,14.11047366,1
2408.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.3278688524590165,4.794719435,1
2409.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2131147540983606,4.794719435,1
2410.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.2622950819672131,4.794719435,1
2411.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2131147540983606,4.794719435,1
2412.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2775982797394784,,1
2413.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.3934426229508197,4.794719435,1
2414.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4918032786885246,4.794719435,1
2415.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.1475409836065573,4.794719435,1
2416.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2131147540983606,4.794719435,1
2417.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.2131147540983606,4.794719435,1
2418.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.3934426229508197,4.794719435,1
2419.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3770491803278689,4.794719435,1
2420.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.3934426229508197,4.794719435,1
2421.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.2131147540983606,4.794719435,1
2422.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.1967213114754098,4.794719435,1
2423.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1147540983606557,4.794719435,1
2424.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.2622950819672131,4.794719435,1
2425.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.1967213114754098,4.794719435,1
2426.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4918032786885246,4.794719435,1
2427.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.2238407858457025,14.11047366,1
2428.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.2238407858457025,14.11047366,1
2429.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0516555659643928,14.11047366,1
2430.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0224479526471016,7.503951711,1
2431.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.3615889617507503,14.11047366,1
2432.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0222078623791582,,1
2433.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0860926099406548,14.11047366,1
2434.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0.1377481759050477,14.11047366,1
2435.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.0688740879525238,14.11047366,1
2436.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0.3443704397626193,14.11047366,1
2437.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.1557991816139922,9.946335672,1
2438.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.1147540983606557,4.794719435,1
2439.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3442622950819672,4.794719435,1
2440.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0626119095629551,5.269727525,1
2441.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0999353807062122,,1
2442.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0052176591302462,5.269727525,1
2443.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1557991816139922,9.946335672,1
2444.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0444157247583165,,1
2445.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0368625514654667,14.11047366,1
2446.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0748265088236722,7.503951711,1
2447.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2410593078338335,14.11047366,1
2448.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3442622950819672,4.794719435,1
2449.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.020870636520985,5.269727525,1
2450.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.1105876543964001,14.11047366,1
2451.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1721852198813096,14.11047366,1
2452.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.3271519177744883,14.11047366,1
2453.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0052176591302462,5.269727525,1
2454.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.1033111319287857,14.11047366,1
2455.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.3271519177744883,14.11047366,1
2456.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0819672131147541,4.794719435,1
2457.jpg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0.1721852198813096,14.11047366,1
2458.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-,-,-,-,0.2410593078338335,14.11047366,1
2459.jpg,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0.1105876543964001,14.11047366,1
2460.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.3615889617507503,14.11047366,1
2461.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0.1721852198813096,14.11047366,1
2462.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0224479526471016,7.503951711,1
2463.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.0224479526471016,7.503951711,1
2464.jpg,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0.0224479526471016,7.503951711,1
2465.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2466.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2467.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0.0074826508823672,7.503951711,1
2468.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0149653017647344,7.503951711,1
2469.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2470.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0149653017647344,7.503951711,1
2471.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2472.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.0149653017647344,7.503951711,1
2473.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2474.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2475.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.0598612070589378,7.503951711,1
2476.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0.0224479526471016,7.503951711,1
2477.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.0074826508823672,7.503951711,1
2478.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0074826508823672,7.503951711,1
2479.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.0149653017647344,7.503951711,1
2480.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.0149653017647344,7.503951711,1
2481.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0074826508823672,7.503951711,1
2482.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0074826508823672,7.503951711,1
2483.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2484.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.3770491803278689,4.794719435,1
2485.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0224479526471016,7.503951711,1
2486.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0224479526471016,7.503951711,1
2487.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.0149653017647344,7.503951711,1
2488.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0149653017647344,7.503951711,1
2489.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523785561765705,7.503951711,1
2490.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2491.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2492.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2493.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0448959052942033,7.503951711,1
2494.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0149653017647344,7.503951711,1
2495.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0448959052942033,7.503951711,1
2496.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.3615889617507503,14.11047366,1
2497.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0224479526471016,7.503951711,1
2498.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.3442622950819672,4.794719435,1
2499.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0224479526471016,7.503951711,1
2500.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0.0149653017647344,7.503951711,1
2501.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2502.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0224479526471016,7.503951711,1
2503.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0224479526471016,7.503951711,1
2504.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0074826508823672,7.503951711,1
2505.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0149653017647344,7.503951711,1
2506.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0149653017647344,7.503951711,1
2507.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0149653017647344,7.503951711,1
2508.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0074826508823672,7.503951711,1
2509.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2510.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0074826508823672,7.503951711,1
2511.jpg,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.0224479526471016,7.503951711,1
2512.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2513.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523785561765705,7.503951711,1
2514.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2515.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0374132544118361,7.503951711,1
2516.jpg,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2517.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.2786885245901639,4.794719435,1
2518.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523785561765705,7.503951711,1
2519.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0149653017647344,7.503951711,1
2520.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2521.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0523785561765705,7.503951711,1
2522.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0074826508823672,7.503951711,1
2523.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.1557991816139922,9.946335672,1
2524.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0374132544118361,7.503951711,1
2525.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.0074826508823672,7.503951711,1
2526.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0224479526471016,7.503951711,1
2527.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0374132544118361,7.503951711,1
2528.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.0149653017647344,7.503951711,1
2529.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.2950819672131147,4.794719435,1
2530.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.0056281216969596,9.946335672,1
2531.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.0299306035294689,7.503951711,1
2532.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.1967213114754098,4.794719435,1
2533.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0149653017647344,7.503951711,1
2534.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0224479526471016,7.503951711,1
2535.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0.0149653017647344,7.503951711,1
2536.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0224479526471016,7.503951711,1
2537.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0448959052942033,7.503951711,1
2538.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0374132544118361,7.503951711,1
2539.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.0374132544118361,7.503951711,1
2540.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0374132544118361,7.503951711,1
2541.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.3442622950819672,4.794719435,1
2542.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.0149653017647344,7.503951711,1
2543.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0374132544118361,7.503951711,1
2544.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0374132544118361,7.503951711,1
2545.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-,-,-,-,0.0224479526471016,7.503951711,1
2546.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.0448959052942033,7.503951711,1
2547.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.0448959052942033,7.503951711,1
2548.jpg,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0224479526471016,7.503951711,1
2549.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.6229508196721312,4.794719435,1
2550.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0074826508823672,7.503951711,1
2551.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2552.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.0074826508823672,7.503951711,1
2553.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0224479526471016,7.503951711,1
2554.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0149653017647344,7.503951711,1
2555.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0224479526471016,7.503951711,1
2556.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0074826508823672,7.503951711,1
2557.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.3770491803278689,4.794719435,1
2558.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6229508196721312,4.794719435,1
2559.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.0299306035294689,7.503951711,1
2560.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.0299306035294689,7.503951711,1
2561.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0299306035294689,7.503951711,1
2562.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2563.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.0149653017647344,7.503951711,1
2564.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0.0299306035294689,7.503951711,1
2565.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.0299306035294689,7.503951711,1
2566.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0149653017647344,7.503951711,1
2567.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0299306035294689,7.503951711,1
2568.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.0074826508823672,7.503951711,1
2569.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0374132544118361,7.503951711,1
2570.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0.0299306035294689,7.503951711,1
2571.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0299306035294689,7.503951711,1
2572.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0224479526471016,7.503951711,1
2573.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2574.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.0149653017647344,7.503951711,1
2575.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0224479526471016,7.503951711,1
2576.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0374132544118361,7.503951711,1
2577.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0374132544118361,7.503951711,1
2578.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0374132544118361,7.503951711,1
2579.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0299306035294689,7.503951711,1
2580.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0374132544118361,7.503951711,1
2581.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0149653017647344,7.503951711,1
2582.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0140077695568773,7.75351057,1
2583.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0448959052942033,7.503951711,1
2584.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0074826508823672,7.503951711,1
2585.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.0523785561765705,7.503951711,1
2586.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.0523785561765705,7.503951711,1
2587.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0074826508823672,7.503951711,1
2588.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0224479526471016,7.503951711,1
2589.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0598612070589378,7.503951711,1
2590.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0598612070589378,7.503951711,1
2591.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0598612070589378,7.503951711,1
2592.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0598612070589378,7.503951711,1
2593.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0149653017647344,7.503951711,1
2594.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0224479526471016,7.503951711,1
2595.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0448959052942033,7.503951711,1
2596.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0149653017647344,7.503951711,1
2597.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0598612070589378,7.503951711,1
2598.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0448959052942033,7.503951711,1
2599.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0448959052942033,7.503951711,1
2600.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
2601.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0074826508823672,7.503951711,1
2602.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0149653017647344,7.503951711,1
2603.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.1967213114754098,4.794719435,1
2604.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,4.794719435,1
2605.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.0,4.794719435,1
2606.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0.3442622950819672,4.794719435,1
2607.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4754098360655738,4.794719435,1
2608.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0.0983606557377049,4.794719435,1
2609.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1639344262295082,4.794719435,1
2610.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0163934426229508,4.794719435,1
